data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecb,educsq,u74,u75,educ_re74,u74_hisp,re74sq,re75sq
CPS1,0,25,15,0,0,0,0,10644.7001953125,11089.259765625,1492.5040283203125,625,15625,225,0,0,159670.5029296875,0,113309642.24808598,122971682.14950943
CPS1,0,35,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,225,0,0,387934.8046875,0,668859611.9463501,637236856.0455475
CPS1,0,21,14,0,0,1,0,14962.919921875,25243.55078125,25564.669921875,441,9261,196,0,0,209480.87890625,0,223888972.58844376,637236856.0455475
CPS1,0,51,13,0,0,1,0,14569.1103515625,20171.560546875,21664.94921875,2601,132651,169,0,0,189398.4345703125,0,212258976.4360056,406891854.89624405
CPS1,0,19,12,1,0,0,0,3285.68994140625,8436,7693.044921875,361,6859,144,0,0,39428.279296875,0,10795758.391058207,71166096
CPS1,0,37,12,1,0,1,0,20586.01953125,22901.810546875,25564.669921875,1369,50653,144,0,0,247032.234375,0,423784200.14100647,524492926.324955
CPS1,0,44,12,1,0,1,0,13434.6904296875,12100.7900390625,14520.1396484375,1936,85184,144,0,0,161216.28515625,0,180490906.9415369,146429119.56947422
CPS1,0,44,12,0,0,1,0,23487.689453125,22561.650390625,25564.669921875,1936,85184,144,0,0,281852.2734375,0,551671555.8464394,509028068.3487892
CPS1,0,19,12,0,0,0,0,1175.56005859375,0,10562.7900390625,361,6859,144,0,1,14106.720703125,0,1381941.451360941,0
CPS1,0,33,12,0,0,1,0,17876.349609375,19652.369140625,66.4977035522461,1089,35937,144,0,0,214516.1953125,0,319563875.3566017,386215612.8393898
CPS1,0,31,12,0,0,1,0,11585.1396484375,7109.37109375,6110.39892578125,961,29791,144,0,0,139021.67578125,0,134215460.67379856,50543157.34864807
CPS1,0,34,12,0,0,1,0,23417.16015625,22563.439453125,25564.669921875,1156,39304,144,0,0,281005.921875,0,548363389.7834625,509108799.9548378
CPS1,0,37,12,0,0,1,0,20143.220703125,20377.44921875,23911.08984375,1369,50653,144,0,0,241718.6484375,0,405749340.2948036,415240436.662735
CPS1,0,48,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2304,110592,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,41,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,29,17,0,0,1,0,19557.400390625,21317.369140625,25564.669921875,841,24389,289,0,0,332475.806640625,0,382491910.0392189,454430227.07767105
CPS1,0,37,15,0,0,0,0,6283.369140625,1199.5159912109375,0,1369,50653,225,0,0,94250.537109375,0,39480727.75735855,1438838.613170758
CPS1,0,42,12,0,0,1,0,20907.33984375,16617.76953125,20598.029296875,1764,74088,144,0,0,250888.078125,0,437116859.3420563,276150264.19374084
CPS1,0,18,12,0,0,0,0,4167.35986328125,9180.7744140625,13617.25,324,5832,144,0,0,50008.318359375,0,17366888.23008752,84286618.84190464
CPS1,0,26,12,0,0,0,0,0,0,0,676,17576,144,1,1,0,0,0,0
CPS1,0,20,11,0,0,1,1,12368.849609375,21709.44921875,23689.4296875,400,8000,121,0,0,136057.345703125,0,152988440.6593361,471300185.381485
CPS1,0,35,7,0,0,1,1,5983.60107421875,5992.2099609375,8795.4287109375,1225,42875,49,0,0,41885.20751953125,0,35803481.81539178,35906580.215958595
CPS1,0,26,16,0,0,0,0,3669.70703125,4373.7578125,0,676,17576,256,0,0,58715.3125,0,13466749.695205688,19129757.402404785
CPS1,0,25,16,0,0,1,0,10004.01953125,7934.7099609375,22962.390625,625,15625,256,0,0,160064.3125,0,100080406.78163147,62959622.16420078
CPS1,0,31,18,0,0,1,0,16007.2099609375,17179.939453125,0,961,29791,324,0,0,288129.779296875,0,256230770.73353672,295150319.6130409
CPS1,0,50,11,0,0,0,1,3283.73095703125,0,0,2500,125000,121,0,1,36121.04052734375,0,10782888.998165369,0
CPS1,0,49,12,0,0,1,0,20944.560546875,19290.73046875,20001.029296875,2401,117649,144,0,0,251334.7265625,0,438674616.5017128,372132282.0179596
CPS1,0,19,12,0,0,0,0,6865.27099609375,9565.6943359375,10902.669921875,361,6859,144,0,0,82383.251953125,0,47131945.84980607,91502508.12858677
CPS1,0,18,10,0,0,0,1,2864.447998046875,1858.35498046875,11477.5,324,5832,100,0,0,28644.47998046875,0,8205062.33351475,3453483.233433008
CPS1,0,54,5,1,0,1,1,0,0,701.92010498046875,2916,157464,25,1,1,0,0,0,0
CPS1,0,16,10,1,0,0,1,313.4826965332031,811.01611328125,0,256,4096,100,0,0,3134.8269653320312,0,98271.40102572832,657747.1360018253
CPS1,0,47,6,0,0,1,1,25862.3203125,25243.55078125,0,2209,103823,36,0,0,155173.921875,0,668859611.9463501,637236856.0455475
CPS1,0,29,14,0,0,0,0,13505.23046875,6400.40283203125,8798.3837890625,841,24389,196,0,0,189073.2265625,0,182391250.01405334,40965156.412273645
CPS1,0,30,12,0,0,1,0,14110.6396484375,15314.419921875,14763.9697265625,900,27000,144,0,0,169327.67578125,0,199110151.28805637,234531457.54352188
CPS1,0,35,12,0,0,1,0,23571.939453125,20841.150390625,24618.919921875,1225,42875,144,0,0,282863.2734375,0,555636329.5817909,434353549.6046486
CPS1,0,22,10,0,0,1,1,14253.669921875,13162.4501953125,18122.83984375,484,10648,100,0,0,142536.69921875,0,203167106.24176407,173250095.14408207
CPS1,0,25,12,1,0,1,0,4347.61279296875,205.88710021972656,20305.439453125,625,15625,144,0,0,52171.353515625,0,18901736.997585535,42389.49803688773
CPS1,0,24,10,0,0,1,1,4778.65185546875,3902.903076171875,5987.748046875,576,13824,100,0,0,47786.5185546875,0,22835513.555774927,15232652.421991885
CPS1,0,48,11,0,0,1,1,14896.3095703125,11470.599609375,19451.310546875,2304,110592,121,0,0,163859.4052734375,0,221900038.81458378,131574655.3985939
CPS1,0,30,5,0,1,1,1,16930.01953125,11361.3896484375,16207.7099609375,900,27000,25,0,0,84650.09765625,0,286625561.32850647,129081174.74362278
CPS1,0,45,5,1,0,1,1,13060.4697265625,14648.419921875,17219.94921875,2025,91125,25,0,0,65302.3486328125,0,170575869.47845554,214576206.20758438
CPS1,0,25,9,0,1,0,1,5460.47705078125,10589.759765625,7539.36083984375,625,15625,81,0,0,49144.29345703125,0,29816809.622108698,112143011.89365005
CPS1,0,32,12,0,0,1,0,25862.3203125,8811.9677734375,20881.75,1024,32768,144,0,0,310347.84375,0,668859611.9463501,77650776.04010105
CPS1,0,37,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1369,50653,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,39,14,0,0,1,0,20825.05078125,16716.240234375,18502.609375,1521,59319,196,0,0,291550.7109375,0,433682740.04164124,279432687.57333755
CPS1,0,24,11,1,0,0,1,9026.341796875,0,3437.19189453125,576,13824,121,0,1,99289.759765625,0,81474846.2340126,0
CPS1,0,18,11,1,0,0,1,2821.343994140625,136.0644989013672,4737.5908203125,324,5832,121,0,0,31034.783935546875,0,7959981.933273375,18513.547861280153
CPS1,0,32,16,0,0,1,0,7690.1220703125,8235.484375,4436.134765625,1024,32768,256,0,0,123041.953125,0,59137977.45630741,67823202.89086914
CPS1,0,25,15,0,0,1,0,9277.1279296875,9001.7421875,25564.669921875,625,15625,225,0,0,139156.9189453125,0,86065102.62378788,81031362.41021729
CPS1,0,50,10,0,0,1,1,0,0,0,2500,125000,100,1,1,0,0,0,0
CPS1,0,27,14,0,0,1,0,15194.1103515625,16542.580078125,19418.80078125,729,19683,196,0,0,212717.544921875,0,230860989.37545872,273656955.64117813
CPS1,0,29,9,0,0,1,1,25862.3203125,25243.55078125,24577.55078125,841,24389,81,0,0,232760.8828125,0,668859611.9463501,637236856.0455475
CPS1,0,48,6,0,0,1,1,5015.72314453125,7084.30615234375,13850.73046875,2304,110592,36,0,0,30094.3388671875,0,25157478.66258645,50187393.66013551
CPS1,0,53,8,0,0,1,1,0,0,0,2809,148877,64,1,1,0,0,0,0
CPS1,0,33,2,1,0,1,1,0,0,1324.04296875,1089,35937,4,1,1,0,0,0,0
CPS1,0,22,0,0,0,0,1,16873.2109375,9236.2744140625,16216.5703125,484,10648,0,0,0,0,0,284705247.3413696,85308765.05186558
CPS1,0,48,12,0,0,1,0,23638.55078125,25243.55078125,24375.099609375,2304,110592,144,0,0,283662.609375,0,558781083.037735,637236856.0455475
CPS1,0,23,15,0,0,0,0,5811.18505859375,9506.61328125,14481.7197265625,529,12167,225,0,0,87167.77587890625,0,33769871.785223246,90375696.07923889
CPS1,0,54,12,0,0,0,0,11267.740234375,13337.900390625,10341.1298828125,2916,157464,144,0,0,135212.8828125,0,126961969.98935318,177899586.83023453
CPS1,0,20,12,1,0,0,0,0,0,11594.240234375,400,8000,144,1,1,0,0,0,0
CPS1,0,25,12,1,0,1,0,14187.0498046875,8702.7578125,11103.6396484375,625,15625,144,0,0,170244.59765625,0,201272382.16068363,75737993.54302979
CPS1,0,54,2,1,0,1,1,10558.490234375,11239.650390625,6227.14013671875,2916,157464,4,0,0,21116.98046875,0,111481716.02939224,126329740.90347672
CPS1,0,51,0,1,0,1,1,0,0,0,2601,132651,0,1,1,0,0,0,0
CPS1,0,39,16,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,26,16,0,0,0,0,16773.279296875,18141.33984375,25564.669921875,676,17576,256,0,0,268372.46875,0,281342898.3709755,329108211.3264313
CPS1,0,29,12,0,0,0,0,0,0,12426.2001953125,841,24389,144,1,1,0,0,0,0
CPS1,0,27,7,0,0,0,1,5864.0859375,3689.85498046875,12149.8701171875,729,19683,49,0,0,41048.6015625,0,34387503.882385254,13615029.77689004
CPS1,0,41,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,38,11,0,0,1,1,10799.48046875,6792.48388671875,5172.04296875,1444,54872,121,0,0,118794.28515625,0,116628778.39491272,46137837.35133386
CPS1,0,40,12,0,0,1,0,24808.240234375,25243.55078125,25564.669921875,1600,64000,144,0,0,297698.8828125,0,615448783.5264626,637236856.0455475
CPS1,0,27,12,0,0,1,0,15331.259765625,7345.69384765625,18405.080078125,729,19683,144,0,0,183975.1171875,0,235047526.00107193,53959218.10349488
CPS1,0,41,13,0,0,1,0,13597.3095703125,13031.759765625,12922.7197265625,1681,68921,169,0,0,176765.0244140625,0,184886827.5509119,169826762.58896255
CPS1,0,16,10,0,0,0,1,0,0,19882.810546875,256,4096,100,1,1,0,0,0,0
CPS1,0,37,14,1,0,0,0,20160.859375,19475.130859375,19257.73046875,1369,50653,196,0,0,282252.03125,0,406460250.7385254,379280721.9897804
CPS1,0,27,12,1,0,1,0,11743.849609375,12367.5498046875,13179.83984375,729,19683,144,0,0,140926.1953125,0,137918003.64761734,152956288.17142582
CPS1,0,31,16,0,0,1,0,17267.01953125,25243.55078125,13617.25,961,29791,256,0,0,276272.3125,0,298149963.49256897,637236856.0455475
CPS1,0,38,12,0,0,1,0,21064.080078125,20499.189453125,25198.189453125,1444,54872,144,0,0,252768.9609375,0,443695469.5376625,420216768.23511124
CPS1,0,52,11,1,0,1,1,14851.240234375,13466.8095703125,14755.099609375,2704,140608,121,0,0,163363.642578125,0,220559336.4991188,181354960.00306034
CPS1,0,27,16,0,0,0,0,18916.720703125,15989.3701171875,25518.859375,729,19683,256,0,0,302667.53125,0,357842322.160038,255659956.7444086
CPS1,0,42,15,0,1,1,0,25470.470703125,14320.7900390625,7375.3330078125,1764,74088,225,0,0,382057.060546875,0,648744877.8387489,205085027.34291172
CPS1,0,28,16,0,0,1,0,24667.169921875,25243.55078125,25564.669921875,784,21952,256,0,0,394674.71875,0,608469271.9546547,637236856.0455475
CPS1,0,49,9,0,0,1,1,17513.890625,22599.240234375,19390.73046875,2401,117649,81,0,0,157625.015625,0,306736364.8244629,510725659.1709938
CPS1,0,22,14,0,0,1,0,10721.1103515625,12091.83984375,19294.6796875,484,10648,196,0,0,150095.544921875,0,114942207.17038059,146212590.80690002
CPS1,0,26,13,0,0,0,0,1659.4990234375,12668.3203125,16398.330078125,676,17576,169,0,0,21573.4873046875,0,2753937.008790016,160486339.5401001
CPS1,0,35,12,0,0,0,0,17472.740234375,3319.258056640625,8145.22900390625,1225,42875,144,0,0,209672.8828125,0,305296651.29794693,11017474.046573699
CPS1,0,37,8,0,0,1,1,25862.3203125,24543.529296875,5318.337890625,1369,50653,64,0,0,206898.5625,0,668859611.9463501,602384830.3465614
CPS1,0,20,11,0,0,0,1,1394.998046875,1804.64501953125,10391.3701171875,400,8000,121,0,0,15344.978515625,0,1946019.5507850647,3256743.6465189457
CPS1,0,42,9,0,0,1,1,13791.2802734375,13137.3896484375,15983.08984375,1764,74088,81,0,0,124121.5224609375,0,190199411.58050632,172591006.77487278
CPS1,0,17,9,0,0,0,1,1146.1710205078125,4520.56494140625,11904.5703125,289,4913,81,0,0,10315.539184570312,0,1313708.0082519203,20435507.389471292
CPS1,0,39,8,0,0,1,1,10676.0400390625,9381.2900390625,12913.849609375,1521,59319,64,0,0,85408.3203125,0,113977830.91566563,88008602.79701328
CPS1,0,42,12,0,0,1,0,14700.3798828125,13375.5,19248.869140625,1764,74088,144,0,0,176404.55859375,0,216101168.69899845,178904000.25
CPS1,0,30,12,0,0,1,0,2911.469970703125,6540.0478515625,8075.77587890625,900,27000,144,0,0,34937.6396484375,0,8476657.390306056,42772225.90072727
CPS1,0,34,11,0,0,1,1,0,9680.2744140625,14093.080078125,1156,39304,121,1,0,0,0,0,93707712.73155308
CPS1,0,47,8,0,0,1,1,11706.6201171875,13293.150390625,12384.830078125,2209,103823,64,0,0,93652.9609375,0,137044954.56813908,176707847.3077736
CPS1,0,23,11,0,1,0,1,5319.4091796875,3716.7099609375,13961.5595703125,529,12167,121,0,0,58513.5009765625,0,28296114.02094364,13813932.933732033
CPS1,0,33,12,0,1,1,0,11179.580078125,8113.7421875,5510.44189453125,1089,35937,144,0,0,134154.9609375,0,124983010.72320938,65832812.285217285
CPS1,0,36,7,0,1,1,1,14136.1103515625,14981.419921875,17978.01953125,1296,46656,49,0,0,98952.7724609375,0,199829615.87155247,224442942.87555313
CPS1,0,31,18,0,0,1,0,8183.85693359375,11515.349609375,10508.1103515625,961,29791,324,0,0,147309.4248046875,0,66975514.3095305,132603276.62613297
CPS1,0,34,8,0,1,1,1,17547.189453125,17643.630859375,13748.76953125,1156,39304,64,0,0,140377.515625,0,307903857.70386124,311297709.9018898
CPS1,0,29,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,841,24389,225,0,0,387934.8046875,0,668859611.9463501,637236856.0455475
CPS1,0,33,8,0,0,1,1,12398.240234375,11151.919921875,0,1089,35937,64,0,0,99185.921875,0,153716360.90927505,124365317.9439125
CPS1,0,24,12,0,0,1,0,5123.48291015625,375.96771240234375,12039.0400390625,576,13824,144,0,0,61481.794921875,0,26250077.130663157,141351.72076905146
CPS1,0,19,3,0,0,1,1,0,537.0968017578125,0,361,6859,9,1,0,0,0,0,288472.97445847094
CPS1,0,34,8,0,0,1,1,6410.72119140625,12671.900390625,13772.41015625,1156,39304,64,0,0,51285.76953125,0,41097346.19394517,160577059.50992203
CPS1,0,40,8,0,0,1,1,13728.580078125,15719.0302734375,13973.3798828125,1600,64000,64,0,0,109828.640625,0,188473910.96149063,247087912.7372446
CPS1,0,39,9,0,0,1,1,18330.900390625,16750.259765625,22742.2109375,1521,59319,81,0,0,164978.103515625,0,336021909.1310158,280571202.2159157
CPS1,0,29,16,0,0,1,0,7106.26123046875,5277.87109375,4430.22412109375,841,24389,256,0,0,113700.1796875,0,50498948.67566323,27855923.28224182
CPS1,0,37,8,0,0,1,1,20554.669921875,17829.8203125,4677.0048828125,1369,50653,64,0,0,164437.359375,0,422494455.5972328,317902492.3760376
CPS1,0,16,10,0,0,0,1,0,4132.06494140625,6301.02587890625,256,4096,100,1,0,0,0,0,17073960.679998636
CPS1,0,35,13,0,0,0,0,3683.422119140625,13323.580078125,9719.0078125,1225,42875,169,0,0,47884.487548828125,0,13567598.507774413,177517786.09820938
CPS1,0,33,12,0,0,1,0,4855.06298828125,7386.87109375,6160.64208984375,1089,35937,144,0,0,58260.755859375,0,23571636.62017846,54565864.55567932
CPS1,0,54,5,1,0,1,1,0,0,0,2916,157464,25,1,1,0,0,0,0
CPS1,0,41,12,0,0,1,0,23542.55078125,22212.529296875,21740.310546875,1681,68921,144,0,0,282510.609375,0,554251697.287735,493396457.7645302
CPS1,0,55,11,0,0,1,1,3107.39697265625,2608.5,3070.716064453125,3025,166375,121,0,0,34181.36669921875,0,9655915.945673227,6804272.25
CPS1,0,30,12,0,0,1,0,5803.34814453125,9635.515625,20562.5703125,900,27000,144,0,0,69640.177734375,0,33678849.6866343,92843161.35961914
CPS1,0,33,12,0,0,1,0,14332.0400390625,11384.66015625,23136.759765625,1089,35937,144,0,0,171984.48046875,0,205407371.68129063,129610486.87330627
CPS1,0,51,8,0,0,1,1,20221.58984375,14548.16015625,6921.6708984375,2601,132651,64,0,0,161772.71875,0,408912695.80885315,211648963.93190002
CPS1,0,55,4,1,0,0,1,0,0,0,3025,166375,16,1,1,0,0,0,0
CPS1,0,19,11,1,0,0,1,0,0,16485.51953125,361,6859,121,1,1,0,0,0,0
CPS1,0,18,11,1,0,0,1,0,0,7146.2861328125,324,5832,121,1,1,0,0,0,0
CPS1,0,43,9,1,0,1,1,11103.16015625,11728.400390625,13043.8896484375,1849,79507,81,0,0,99928.44140625,0,123280165.45533752,137555375.72281265
CPS1,0,23,8,1,0,1,1,873.8330078125,893.3709716796875,3372.172119140625,529,12167,64,0,0,6990.6640625,0,763584.1255426407,798111.693039909
CPS1,0,37,12,0,1,1,0,4808.041015625,3403.403076171875,0,1369,50653,144,0,0,57696.4921875,0,23117258.40793228,11583152.498896182
CPS1,0,53,5,0,1,1,1,19541.73046875,24287.51953125,23875.630859375,2809,148877,25,0,0,97708.65234375,0,381879229.7132721,589883604.9808502
CPS1,0,17,9,0,1,0,1,0,0,7808.30712890625,289,4913,81,1,1,0,1,0,0
CPS1,0,25,13,0,0,0,0,12200.349609375,15237.4404296875,15799.849609375,625,15625,169,0,0,158604.544921875,0,148848530.59097672,232179590.84827518
CPS1,0,18,12,0,0,1,0,1688.887939453125,82.35484313964844,0,324,5832,144,0,0,20266.6552734375,0,2852342.4720302224,6782.320188556099
CPS1,0,54,11,0,1,1,1,0,6686.85498046875,8145.22900390625,2916,157464,121,1,0,0,1,0,44714029.52981973
CPS1,0,40,13,0,0,1,0,22443.400390625,20440.109375,25564.669921875,1600,64000,169,0,0,291764.205078125,0,503706221.0939064,417798071.2619629
CPS1,0,26,12,0,0,1,0,12190.5595703125,13019.23046875,25564.669921875,676,17576,144,0,0,146286.71484375,0,148609742.63733768,169500361.99842834
CPS1,0,30,10,0,0,1,1,15691.76953125,15255.33984375,0,900,27000,100,0,0,156917.6953125,0,246231631.02186584,232725393.74830627
CPS1,0,26,14,0,0,1,0,1171.6419677734375,7481.7578125,16130.8603515625,676,17576,196,0,0,16402.987548828125,0,1372744.9006480128,55976699.964904785
CPS1,0,20,12,0,0,1,0,9772.8232421875,15853.3095703125,0,400,8000,144,0,0,117273.87890625,0,95508074.1230402,251327424.3321619
CPS1,0,35,4,0,1,1,1,15756.419921875,20200.2109375,9317.06640625,1225,42875,16,0,0,63025.6796875,0,248264768.75445938,408048521.9194946
CPS1,0,55,12,0,0,1,0,11510.6904296875,12437.3701171875,7542.31591796875,3025,166375,144,0,0,138128.28515625,0,132495994.1680994,154688175.4319086
CPS1,0,33,12,0,0,1,0,3191.64599609375,10163.66015625,1102.384033203125,1089,35937,144,0,0,38299.751953125,0,10186604.164381266,103299987.77174377
CPS1,0,46,9,1,0,1,1,9964.8310546875,9508.4033203125,15275.259765625,2116,97336,81,0,0,89683.4794921875,0,99297857.9484644,90409733.70172977
CPS1,0,28,12,1,0,1,0,19964.9296875,12587.759765625,15952.0595703125,784,21952,144,0,0,239579.15625,0,398598417.42681885,158451695.91708755
CPS1,0,26,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,676,17576,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,19,10,0,0,0,1,2080.740966796875,8774.37109375,25564.669921875,361,6859,100,0,0,20807.40966796875,0,4329482.970906794,76989588.09083557
CPS1,0,55,6,1,0,1,1,12349.259765625,10833.240234375,15488.0498046875,3025,166375,36,0,0,74095.55859375,0,152504216.75888443,117359093.9756813
CPS1,0,51,9,1,0,1,1,18326.98046875,17407.310546875,17225.859375,2601,132651,81,0,0,164942.82421875,0,335878213.10194397,303014460.4753456
CPS1,0,38,12,0,0,1,0,23658.150390625,21886.689453125,19681.83984375,1444,54872,144,0,0,283897.8046875,0,559708079.9054298,479027175.2175331
CPS1,0,22,16,0,0,0,0,2586.23193359375,0,0,484,10648,256,0,1,41379.7109375,0,6688595.614340067,0
CPS1,0,36,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,54,8,0,0,1,1,7198.34619140625,0,6436.97705078125,2916,157464,64,0,1,57586.76953125,0,51816187.891332865,0
CPS1,0,47,8,0,0,1,1,10715.23046875,9535.2578125,7892.5380859375,2209,103823,64,0,0,85721.84375,0,114816163.99842834,90921141.55084229
CPS1,0,20,13,0,0,0,0,2948.697021484375,2553,15545.6796875,400,8000,169,0,0,38333.061279296875,0,8694814.124510825,6517809
CPS1,0,23,11,0,0,1,1,14104.759765625,0,13264.0703125,529,12167,121,0,1,155152.357421875,0,198944248.0459938,0
CPS1,0,18,8,0,0,0,1,2699.8701171875,7268.7099609375,4286.884765625,324,5832,64,0,0,21598.9609375,0,7289298.649682045,52834144.49623203
CPS1,0,24,12,0,0,0,0,13632.580078125,8586.38671875,11014.9697265625,576,13824,144,0,0,163590.9609375,0,185847239.58649063,73726036.88392639
CPS1,0,37,9,0,0,1,1,25862.3203125,21872.369140625,18480.44921875,1369,50653,81,0,0,232760.8828125,0,668859611.9463501,478400531.8237648
CPS1,0,42,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1764,74088,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,19,12,0,0,0,0,5499.662109375,7809.38720703125,16503.25,361,6859,144,0,0,65995.9453125,0,30246283.317295074,60986528.54934335
CPS1,0,30,12,0,0,1,0,16109.08984375,13128.4404296875,13063.099609375,900,27000,144,0,0,193309.078125,0,259502775.5940094,172355948.1158533
CPS1,0,26,13,0,0,0,0,10015.76953125,1818.968017578125,13447.3095703125,676,17576,169,0,0,130205.00390625,0,100315639.30311584,3308644.648972094
CPS1,0,41,12,0,1,1,0,16489.189453125,14449.6904296875,16803.23046875,1681,68921,144,0,0,197870.2734375,0,271893368.82104874,208793553.51380253
CPS1,0,25,14,0,1,1,0,1622.27294921875,2239.694091796875,1892.968017578125,625,15625,196,0,0,22711.8212890625,0,2631769.521766901,5016229.624829829
CPS1,0,29,12,0,0,1,0,19312.490234375,19691.759765625,25564.669921875,841,24389,144,0,0,231749.8828125,0,372972279.05282974,387765402.66708755
